comment,label,df
පුක තියවද දන්නෑ,1,B
පුක දිපං ට හුකන්න,1,B
පුක දියන් ගැනියේ උබ,1,B
පුක දීපං නාකි සිංජොරෙකුට,1,B
පුක දුන්නට අපි දෙන්නැ පුපුපුපුපුපු.........ක,1,B
පුක දෙන කෙළි වේසි ගොන් බඩු පුක දීපු පට්ට ගොනා පුක දීල දීල ඉතාලියට ..මන්ද බුද්ධික බඩු වෙිසි.උඹ ගිය රට මොකක්ද හුත්තියේ ඔහු ලංකාවට එන්න එපා පරණ හරකෙක් .දල් පුකෙ අරින්නේ,1,B
පුක දෙනවනම් දිගෙන හිටපන්.ඇදිරි නිතිය ගැන ලංකාවෙ ඉන්න අපි බලා ගන්නම්.,1,B
පුක දෙන්න එපා ඔයා,1,B
පුක දෙන්න බැරිද පොඩ්ඩක්,1,B
පුක දේපන් හුත්ති තොට හෙන ගහනවා මෙි උතුමි දේශ්යට ගරනවාට පරබැල්ලි,1,B
පුක නොදි ඉදපන් අක්කෙ,1,B
පුක නොදි වැලලියං ගැනියේ!!!ඒක ඇත්ත උඹ ලංකාවෙ හිටියනං දැං පිටකොටුවෙ ගොනා ගහනව. ඔහෙම හිටපං රත්තරං උඹෙ ඉන්න ලමයි පස්දෙනා මෙ විඩියෝ එකදැකල පුක කපාගෙන මැරෙයි බලගෙන මට බැ සාන්ත ,1,B
පුක නොදී ඉදපන් කැරි වේසී.......... ගොන් වේසියෝ කොහොමත් ලංකාවට එන්න හිතන්නත් එපා..... උබට ලමයි පහක් හිටියට වදලා නෙවෙයි නේ...... ඒකයි හුත්තියේ වෙනස.........,1,B
පුක ලොකුද,1,B
පුක ලොකුද පට්ට වෙසි,1,B
පුක විකුනල දැන් නැගිට්න්න පුලුවන්ද මන්ද,1,B
පුක සුදු ද. .,1,B
පුක සුදුද,1,B
පුක.සුදුද.තොගේ,1,B
පුකට අනීනව,1,B
පුකදියන් කැරි වේසි.තෝ ඔහෙටම වේලා හිටපිය ගොන් වේසි...ඔහේ බල්ලො හුකල හුකල හුත්ත කුනු උනහම වරෙන්කොවේසි බඩගාගෙන ලංකාවට...හරියට නින්දකුත්නැතුව මේදවස්වල රටබේරගන්න දගලන මුලු ලංකාවම ආදරේකරන ඒමනුස්සයට කියපු ඒවට තොගෙ පුක හතටපැලියන් පදුරුවේසි...,1,B
පුකම තමයි,1,B
පුකේ අමාරැව හරිද දැන්,1,B
පුකේ අරින්ට ඕනේ පෝලිමේ මේකිට,1,B
පුකේ අැරගනින් හුත්තියේ ගෙං වස්සේකුට කියල කැරි බැල්ලි,1,B
පුකේ ඇරියම එලියට ආව සුක්‍රානු ටිකක් යෝනිමාර්ගයේ ගෑවිලා තමා ඕකි ජාතක වෙලා තියෙන්නේ,1,B
පුකේ හිල ලොකුද දන් නෑ,1,B
පුක්මන්තාට පෙනියන්,1,B
පුක්මන්නා තොත් ගම්5ද ,0,B
පුතා වෙන්න ඕනෙ දේ කෙටියෙන් කියන්න...ඔච්චර තටමන්න ඕනේ නෑ...වැලලෙන්නද ඕනේ පිච්චෙන්නද? හරියට හොයලා කියපං,1,B
පුදුම අවස්ථාවාදි කුහක පෙරේතයො,1,B
පුදුම කැක්කුමක් තියෙන්නේ හමිබකරපුවා බෙදුවානමි ඉවරයිනේ කියවන්නේ නැතුව,1,B
පුදුම මූසල කමක් දැනුනේ ඒක බලලාඅපේ ජාතියේම වාසනාව මේ රටේ නැත්තේ එයා.ඉපදුන රටට හොදටම ස්තුති කලා.,0,B
පුදුම සතුටක් දැනුනෙ මේක යද්දි ,0,B
පුදුමයි ඇත්තටම! මේ ටිකකට කලින් හිතුව මැකෝටයි රැට්ටටයි video එකක් කරන්න කිව්වනම් නියමෙට තියෙයි කියලා බැලින්නම් මෙන්න වීඩියෝ කෝල් එකකකුත් අරන් පුලුවන්නම් වීඩියෝ එකක් කරන්න අපි බලන් ඉන්නවෝ✌,0,B
පුබුදිනී කාන්තගේ,0,B
පුරුද්දට හා හා රියැක්ට් එකක් වැටුනා පට්ට මචං.,0,B
පුලුවන් නම් වරෙන් ලංකාවට,0,B
පුලුවන්නම් අර මිස්වත් ඕකට එකතුකරගන්න,0,B
පුලුවන්නම් ඔය කපන්න දගලන පැත්තේ වැඩියෙන් හිටවලා දාපන්.. ඒ වගේම ඒ ටික බලාගන්න වැඩ පිලිවලකුත් හදලාම,0,B
පුලුවන්නම් සබ්ටයිට්ල් එක්කම දාන්න.. ,0,B
පුළුවන් නම් මෙ gon බඩුවගෙ සම්පූර්ණ නම පාස්පොට් නම් භරය එවන්න කවදා හරි ලංකාවට ආවම අල්ලාගෙන රටට පෙන්වන්න ,1,B
පූක දීපන් කේරෝනා අක්කේ,1,B
පෙත්ත මාරු වෙලද බන් මේකිට...,1,B
පෙනහලුවලට නැතුව මොලේට කොරෝනා හැදිච්ච එකියක් !,1,B
පෙන්ශන් ගියාම එක්ක වීඩියෝ කරන්ට,0,B
පෙරේදා ගල් ගහල තාම ගඳයි නං ප්‍රියන්තයව ඩෙටෝල් දාල නාවල තමයි ගෙට ගන්න තිබ්බෙ.,0,B
පේනව ඒක මැරෙන තරමෙන්.ලංකාවේ පිනකට තමයි උබල වගේ උන් රට ගියෙ.,0,B
පේනවනේතොපේමැරේනහැටි තොපිට වඩා අපි පියවර දහස්ගණනක් ඉස්සරහයින්නේ වේසියේ තොකොහොමත් වේසිය්ෆක්නේ,1,B
පේනවා නේද කොහොමද unp ආණ්ඩුවක් තිබ්බා නම් ලංකාවේ භාගයක් මැරෙනවා ...mun පාර්ලිමේන්තු යවන්න එපා,1,B
පේනවා හොදටම පේනවා . ඉතිං ඔබට ලංකාව එපා නම් ඇයි සිංහලෙන් කතා කරන්නේ .කතා කරපන් භාෂාවෙන් .,0,B
පේරසමේන් හිටපන් ඡාතිවාදියා.උබ පාස්කු පහරයටත් රුඡෘවම සබ්බන්දයි.තිස්තුන් කෝටියක් දේවිවරුඉන්නවා උබට අනිවාර් යේන්ම දරුනුම දඩුවමක් ලැබිය යුතුමයි.,1,B
පොටෝ එකට වඩා ආතල් බම් ලයික් වැඩි වෙන විදිය බලන් ඉන්න එක ️~ කමෝන් ~,0,B
පොඩි ,0,B
පොඩි ඇත්තකුත් තියෙනව කතාවෙ.. මෙතන බනින උන්ට හෙට යන්න visa දෙනව කිවුවොත් සෙට් එකම යයි කොරෝන නෙවේ බෝමබ ගහනව කිවුවත් ,0,B
පොඩි කෑල්ලක උනත් වෙනම ආතල් එකක් තියෙනවා,0,B
පොඩි ලොකු ඒක මරු යකෝ,0,B
පොඩි හා ලොකු ... ,0,B
පොඩියට ඉන්නේ මේ ඉන්නේ උඹලගේ තාත්තා කෝ බන් උඹ ,0,B
පොඩ්ඩක් කලිං පෙන්නුවනං පට්ට,0,B
පොඩ්ඩක් හිනා වෙයන් මයෙ මාම,0,B
පොද වැස්ස,0,B
පොදුජන පැතුම. මව්බිම ජයග්‍රහණය කරවීමට ඔබතුමන්ලා ගෙන යන ක්‍රියාමාර්ග විශිෂ්ටයි. ජයවේවා ..තෙරුවන් සරණයි ..,0,B
පොන්න කාවින්දයා!!කන්න හරි වියාපාර කරන්න හරි ජීවත් වෙලා ඉන්න එපැයී ගස් බරි වේසිගෙ පුතෝ...,1,B
පොන්න බූරුවො මේ වසංගතයේ ලංකාවට විතරක් නෙවෙයි මුලු ලෝකෙටම ගියේ වසංගතයක් තොගේ ඇස්දෙක කන වෙලාද යකෝ තෝ කියන්නේ මුළු රටේම ජනතාවට කොරෝනා හදාගන්ඩ කියලද ඔව් එ්ක කරනවා උඹලගේ ආන්ඩුව තිබ්බනම් හොඳ වෙලාවට තොපිට ආණ්ඩුව නැති වුනේ තිබුන නම් මුළු ලංකාවම corona තොපිට ඉන්න වෙන්නේ ඔරෝගෙන,1,B
පොන්න වෙසියෙ රටට බනින්නෙ අම්මට ලන්කාවෙ හුකාපු නිසාද,1,B
පොන්න වේසි,1,B
පොන්න වේසි ජාතිය දාන්නේ නැති ව්න් ගහනවද දන්නෙ නෑ කාරී වේසි,1,B
පොන්න වේසිගෙ පුතෝ,1,B
පොන්න වේසියෙක් නෙ,1,B
පොන්න හුත්ති,1,B
පොන්නයා ඇදිරි නිතිය ඉවර වෙලා වරෙන් තොපි ඔක්කොටම මේ පාර මිනිස්සු හුකෝලා ගන්නවා,1,B
පොන්නයො තවම එහෙම තත්වයක් ලංකාවේ නැහැ .උම්බලා හිතන දෙයක් වෙන්නෙත් නැහැ උම්බලා නිකන් උඩුබුරු දැම්ම කියලා ආයේ උඹලාට ජන්ද දෙන්න මිනිස්සු සූදානම් නැහැ ඕවා කියන්න කියන්න තොපි පිරිහෙනවා බල්ලො ...,1,B
පොන්නි,1,B
පොන්සියෝ වැඩෙ පටන් අරන්..මඩ ගහන්න.,1,B
පොරබ ගෙදර බෙල් ඒක ගහලා දිව්වා කුනු කුඩේ අයේ වත්තට විසික්‍කරා සෝරි මාමි ,0,B
පොලිසියට හමුදාවට බනින්න එපා හුත්තියේ.බැනපන් තොගේ අම්මට තෝ වගේ කාලකන්න බැල්ලියෙක් මේ ලෝකෙට බිහිකරපු එකට.,1,B
"පොලිස් කාරයන්ට aei මිනිස්සු බනින්නේ, හෙන ඉල්ලන වෙලාවල් තියෙනවා",1,B
පොලිස්පතිතුමනි.. නීතියෙන් උපරිම දඩුවම් දෙන්න ..,0,B
පොලීසියෙ තුන්දෙනත් එක්ක ඔක්කොමඑතන හයක් ඉන්නවා..මේ පෝස්ට් එකේ ව්දිහට ඊටත් වඩා ඉඳල වගේ..එතකොට මේ වැඩේට සහභාගී උනා කියන පස් දෙනා කවුද?,0,B
පොලු කීයක් කන්න ඇත්ද ඔහොම කතා කරන්න,1,B
පොලු ගොඩාක් ලොකු ඇති .මූන දැක්කම හොදටම පෙනෝ.පොලු වලින් හොදට කාපු විත්තිය ,1,B
පොලූ කනකොට ඔහොම තමයි,1,B
පොල්ලක් අරන් පුක දිගේ බැස්සුවානම් මුන්ට ඉවරයි කේස් එක,1,B
පෝන්නයෝ කැඳවාගෙන හිටපන්කෝ අඩෝ මොකද ඔයාලා පෙනුමකින්ද උඹට වඩා ලොකු මිනිස්සු නිල් ලංකාව ඉන්නවා ගිු ලංකාව ගැන බලන්නේ නැතුව ලෝකය ගැන පොඩ්ඩක් බලපන් කොරෝනා වෛරසය ට රජය මුහුණ දෙන විදිය . කතෝලික මේ සැරේ නම් ඉන්නේ අන්න ඒක මතක තියා ගනින්.,1,B
පෝය යූඇන්පී එකේ මන්ත්‍රීවරු ටික උඹලට ඔච්චර කැක්කුමක් තියෙනවා නං උඹලගෙ අවුරුදු 4ගත්ත පඩිය මිනිස්සු වෙනුවෙන් කැප කරපල්ලකෝ,1,B
පෝලිමක් දානව කිව්වා විතරයි පොලිස් පතිගෙන් සමාව අරන් බන්,1,B
පෝලිම් පනින්න එපා... පිළි‍‍වෙලට හිට ගනිල්ලා,0,B
ප්කවල් කටට අරන් අරන් කටේ ලොකු වේසිගෙ,1,B
ප්ට් ව්ස,1,B
ප්ට්ටෝ..,1,B
ප්‍රධාන නළුවගෙ ඉඳල හැම නළුවෙක්ම නිලියක්ම තමන්ගෙ උපරිමය එකතු කරද්දි ප්‍රේක්ෂකයින්ට දකින්න වෙන්නෙ ඇස් අදහගන්න බැරි නිර්මාණයක්.ඒක බැල්කණියෙ ඉන්න ප්‍රේක්ෂකයටත් එකයි.ගැලරියෙ ඉන්න ප්‍රේෂකයටත් එකයි.ඔවුන් සතුටු උනා කියන්නෙම සිනමාව දියුණු වෙනවමයි කියන එක.මීට තෘප්තිමත් ප්‍රේක්ෂකයෙක්.චිරං ජයතු.....ජනපතිඳුණි....,0,B
ප්‍රශ්නය තමන්ගේ නොවනතාක් පිලිතුර දාර්ශනිකය...කෙසේවෙතත් පෙරසුදානම වටින බැවින් ලංකාවේ තත්ත්වය මේවසංගතයත් සමග යහපත් මට්ටමකද යන්න තීරණය කරන්න,0,B
"ප්‍රසංසනීයයි ජනපතිතුමනි, ඔබේ කාර්ය භාරය. Really respect !",0,B
ප්‍රියන්ත ආවෙ නෑ බ්‍රෝ.. ජෙහාන් ඒ ගාණමයි,0,B
ප්‍රියන්ත ඇමති කෙනෙක් නෙමෙයිද එතකොට?,0,B
ප්‍රියන්ත ගෙනම් පොඩ්ඩක් අඩුවෙලා ද මන්දා?,0,B
ප්‍රියන්ත මංත්‍රීතුමා ( ගොඩක් විට ඇමතිතුමා ) ඔය බිල්ඩිමේ ඉඳී කියල හිතනවද..හුම් ,0,B
ප්‍රියන්තගෙ කට් එක,0,B
ප්රියන්තයො බඩු ගත්තේ කොහෙන්ද කියලා ජෙහානයට හොරෙන් එකක් දාපන් ගෙදෙට්ට වෙලා තනියම බොන්නම්,0,B
ප්‍රීතී පුරෝහිත ප්‍රීතී!!,0,B
ඵ්ඩිස් මාරාන්තික යි සුව කල නොහැකියි පරිස්සම්න්,1,B
බඩ මහනකොට මේකිගෙ කටත් මහන්නයි තිබුනෙ.,1,B
බඩගින්නට ඔගොල්ලො හිටියානම් දෙන්නෙ corona ද,1,B
බඩු වගේ,1,B
"බඩු විකුනන්ඩ එන වාහන වලිනුත් බෝ වෙන්ඩ පුලුවන් , ආරක්ශිත ක්‍රමවේදයන් භාවිතා කරන බවක් පෙන්ඩ නැ",0,B
බඩුව,1,B
බඩුව.කැරිවෙසි.,1,B
බඩුවක්,1,B
බඩුවක් වගේ,1,B
බඩුවක්ද කොහේද,1,B
බඩුවක්ම තමා බං තොට හුකලා අපිට කොරොනා බොවෙයිද මංදා,1,B
බත් කන හරක්.මිනිස්සු අවුස්සනවා,1,B
"බත් නම් කවන පුලුවන් ,, but මොලේ දෙන්ට බහ නේ .... ",1,B
බත් පැකට් එකක් විකුනම් ඉන්නෙ නැතුව හැමිනෙන්න අවා දැන් සැපද හොටෙල් නොනා ,1,B
බනින්න කුනුහර්ප නෑ මේ හු##ට,1,B
බය ක්‍රන්න එපා යකෝ මං හිතුවෙ කූඹියෝ 2 කියල...,0,B
බයවෙන්නෙපා කෙල්ලේ.ලැට් වලට කොරෝනා හැදෙන්නේ නෑ,1,B
බයවෙලා .ඉන්නෙ,0,B
බයිස්කෝප් එකක් ,0,B
බයෝ කරල දොස්තර කෙනෙක් වෙන්න බැරි උන දුකටද මන්ද මේ කෑගහන්නෙ කියලත් හිතෙනව,1,B
බලන්න එයාගේ තියෙන හැදියාව ,0,B
බලන්න එයාගේ හැදියාව,0,B
බලන්න නයනී ,0,B
බලන්න නයනී... මේ මැ.කෝ. මහත්තයා... එයාගේ පුතාට රූප පේන කෝල් එකක් අරගෙන... අනේ ඉතින් මේ දෙන්නගේ රූපේ....,0,B
බලන්න මෙයාගෙ තියෙන හැදියාව ,0,B
බලපං උඹේ තාත්තා කකුල උස්සල ද හුජ්ජ ගහන්න කියලා,1,B
බලපන් අං ඇවිල්ලද කියා මිහරකා,1,B
බලපන් මහ මැතිවරණයෙන් උබලට ලැබෙන ඡන්ද සංඛ්‍යාව .ඔය කියන වචනයක් වචනයක් ගානෙ ජනතාව රවටන්න වචන සහ 29 ආන්ඩු බලයක් නොමතිව සිට සිරිසේන පෙරට දා මහ ජනයා රවට්ටා 2015 ආන්ඩු බලය විත් මහ ජන මුදල් හොරා කා මහ ජන මුදලින් සුර සැප විදමින් සිටින අවස්ථාවෙ 20/11/16 දින ජනාධිපතිවරණයෙන් මහ ජනයා විසින් පන්නා දාපු හොරැ රැලගෙන් කෙනෙක් මෙහෙම කියනවලු,1,B
බලපන් මේ ක්මෙන්ට් වලින් කව්ද උඹට හොදක් කියන්නේ කව්ද බනින්නැත්තේ..දැන් සැපද,1,B
බලා ගන්නවලු ,0,B
බලාගෙන ඉදපන් වේස බැල්ලි උබට නිතිය කරයි ලස්සනට කටද උබ ඔය කතාකරන්නේ බල්ලෙකුට. ජාතක උණු බැල්ලි තෝ,1,B
බලු බැල්ලි..,1,B
බලු වෙසාවි තො කවදාහරිම ලංකාවට ආවොත් තොට වද 32 ම දිල. තො මරන්නෙ අවුරැදු ගානක් ගියත් අපි බලන් ඉන්නව තොට දඩුවම් දෙන්න,1,B
බලු වෙසි අප්පට හුකවන්ට ඔනි meriyan බලුවෙසි,1,B
බලු වේසි,1,B
බලු වේසියේ...ලංකාව ඇතුලේ අහුවෙන්න එපා....තැන අදාලම නෑ...මරනවා ...,1,B
බලු හුත්ති,1,B
බලු හුත්ති අම්මට හුකන්න ගොන් වේසි...,1,B
"බලු හුත්ති තෝ අපේ රටට ගරහන්න තොපි වගේ වේස ගෑනු මේ ලක් දෙරනෙ බිහිවුනානෙ, තෝ ඔහෙම මකබෑවියන් ඊලගට උබට කොරෝනා හැදෙන්නෙ පදඩ වේසාවි, තොගෙ අප්පට අල්ලලද ඔහොම අමන කතා කියන්නෙ යකෝ මේක බුදුන් තුන් වරක් වැඩිය රටක් මගේ මවුබිම කොහොමත් බේරෙනවා, තොපි වගේ පවු කාරයො නැති එකමයි මේ රටට හොද?",1,B
බලු හුත්ති තෝවගේ පදුරැ වෙිසාවියො මෙි රටට කොහොමත් වැඩක් නෑ.ඉපදුන රටට ගරහන වෙිසාවි.මනුස්සයෙක්⁣ට කතාකරන්න දන්නෙ නැති තොපිවගේ එවුන්ට හැදෙන්න ඔන කොරෝනා,1,B
බලු හුත්ති යේ දන්න paiyak කතා කරපන්,1,B
බලු හුත්තියේ තෝගෙ අම්මාට පුවු තෝවගේ ගනිගාවියක් හැදුවට මොකද තෝගෙ ගොන් වැඩ හින්දා එ අම්මත් බැනුන් අහනවා තෝ හින්දා බලු වේසාව් තොදන්නවාද අපි කොච්චර කැපව්මක් කරනවාද මේක නතර කරගන්න,1,B
බලුවෙසියෙ තොට ලොකුනම් ඉදපන් අපෙ රටට එන්න එපා තො ඉතාලියට පුකදුන්නට අපිට කමක් නැ බලුවෙසි තොට කොරොන හැදෙනවා හොදට මතක තියගන් බලුවෙසි,1,B
බල්ලගෙ බලු කමට කෑවත් මගෙ කකුල මම කොහොමද කන්නෙ බල්ලගෙ බලු කකුල,1,B
බල්ලන්ට කියලා හදාගත්තම ඔහොම තමා,1,B
බල්ලන්ට ජාතක වුනාම ඔහොම තමයි,1,B
බල්ලා කට වහපිය,1,B
බල්ලෙක් ...,1,B
බල්ලෙක් ද? ඔයාගෙ තාත්තා.,1,B
බල්ලෙක් බිරුවට කන්දක් පාත් වෙන්නෙ නෑ,1,B
බල්ලෙක් හුකලා වදලදකොහෙද,1,B
බල්ලෙක්ගෙන් ජාතක වුනු වෙසාවියක්,1,B
බල්ලො ටිකක් දාගෙන තවත් හතක් හදාගන් කැරි වේසි.ඒ හතත් තොගෙ බඩ පලලම ගන් පර හුත්ති.එතකොට තොට දුසිමක්ම ඉන්නවනෙ.අපේ රටේ ඉපදිලා ඉතාලියට ගිහින් කාපු පතේ රෙන බලු වේසි.හෙනහතම වදිනවා තොගෙ කටට. තෝ එන්න එපා ලන්කාවට එයාපෝට් එකේ ඉන්නවා බල්ලො..එයාලා දාල තොගෙ අදෝ මාර්ගෙ අරින්නෙ..තෝ දන්නෙ මොනවාද වේසියේ ලන්කාව ගැන. ,1,B
බල්ලො බිරුවට කදු පහත් වෙනවද. නෑනේ. මම හිතන්නේ මෙයාට මානසික ලෙඩක් ඇති.,0,B
"බල්ලො හුකනවා ඇති තොට,,,වෙසි.",1,B
බල්ලොත් හුකල ඇති,1,B
බල්ලෝ ආයෙත් බුරන්න පටන් ඇරන්....,0,B
බල්ලෝ මුලින්ම බැඳලා නොදැමීමේ විපාක.,1,B
බල්ලෝ හුකලා දරැවෝ 5ක් පැටවු ගහපු ගොන් බඩුව,1,B
බල්ලෝ හුකලා හැදුන එකියක්,1,B
බහුකපන් අක්කේ ..... තෝපි ලංකාවට අවෝත් පුක පලනවා අක්කේ දරුවන්ට පව් පුර වන්න අපා කපලා නේවේයි පලලා ගන්න තිබ්බේ...,1,B
බහුතරයක් අයට තෙරෙන ලෙස සකස් කර තිබෙන මෙම වීඩියෝ එක සියලුම ජනතාවට පෙන්වන්න පුළුවන් නම් ඉතා හොඳයි .,0,B
බාර් අරින්නත් එපා සිගරටුත් ඔය ගැම්මෙන්ම තහනම් කරන්න සර් ,0,B
බාර් වහපු එකේ අවුල තව පොඩ්ඩක් ඉස්මතු වුනානං තවත් හොඳයි බං....,0,B
බැට්‍රි ලෝ කියලා කට් කලාද...,0,B
බැරිද ඔකවත් තව ටිකක් දෙන්න ....කුඹියෝ2 නැති එකේ එකත් සැනසිමක්,0,B
බැරිද විඩියෝ එකකට ගන්න️,0,B
බැරිනම් ලෝකේ කොහෙහරි ඉඳපන් මේ ලංකාවේ නේද ඉපදුනේ මෙහෙට උඹේ හුස්මක් වත් එපා,1,B
බැල්ලි ,1,B
බැල්ලි උඹට සිංහලෙන් කතා කරන්ඩ වත් අයිතියක් නෑ තෝ හිටපිය පර සුද්දා ට යටවෙලා බැල්ලියේ,1,B
බැල්ලි තොට හෙටම කොරෝන හැදිල මැරියන්,1,B
බැල්ලි තෝ දන්නැ තොට මොකද වෙන්නේ කියලා,1,B
බැල්ලි පුකෙ ඇරියම රිදෙනවද.....,1,B
බැල්ලි යේ උබෙ අහිංසක අම්මායි තාන්තයි ලංකාවේ නේද ඉන්නේ උබ උස් මහන් වුනේ ඉතලියද බැල්ලි වෙසා බැල්ලි,1,B
බැල්ලි හිකෙවෙයි ඔබටත් ,1,B
බැල්ලි. තොට. කොරෝනා. හැදිලා. මැරේනවා. තව. සතියකින්. අනිවා,1,B
බැල්ලිගෙ ,1,B
බැල්ලියෙ.තොගෙ.පෙකනි.වැල.කැපුවෙ.ලන්කාවෙ.තොට.හරියන්නෙ.නැ.වෙසියෙ,1,B
බැල්ලියෙක් බිරැවට කන්දක් පාත්වෙන්නෙ නැහැන නුගත් කම තමා පෙන්නන්නෙ,1,B
බැල්ලියො බිරුවට කදු පාත්වෙන්නෙ නැ .පිස්සො කලබල උනාට දොස්තර කලබල වෙන්නෙ නැ .දැන් එයා බැන්න කියල එයාට ඕන විදිහටද රට ගෙනියන්නේ .රට ගෙනියන්නේ රටේ ඡනාධිපතිට ඕන විදිහට .ඒ වගේ කෑ ගහන එවුන් තමයි ලෝකෙ වටේ මේ වගේ වසංගත ගෙනියන්නේ .අනිව මේකි බල්ලෙක් ට ඡාතකව ඉපදිච්ච එකියක්ද කොහෙද .,1,B
බැල්ලී.ලන්කාවෙ ඉපදිලා ගිහින් පුක දීපන්.,1,B
"බැහැ කියලා හරියනවෑ, ගමේනේ, කොල්ලොනේ",0,B
බියකරු වු සසර. නිදුක්වෙත්වා.,0,B
බුකියෙ දැකපු ලොකුම කොමඩි පික,0,B
බුදාම්මො මල්ලි,0,B
බුදාම්මෝ ...වෛද්‍යාචාර්ය රාසික්...,0,B
බුදාම්මෝ අයෙ නම් සෙරෙප්පු නොදාා එලියට එක අඩියක් තියෙන්නේ නැැ,1,B
බුදාම්මෝ රැට්ටෝ..තාත්තා එක්ක පුතා කෝල් එකේ වගේ..️️️,0,B
බුදු අම්මෝ ඒක පට්ටයි බං ඇත්ත කියපං රැට්ටො උබෙ තාත්තා මැකෝතුමා නේද,0,B
බුදු අම්මෝ ඒක හොදයිලු ඒකෙයි හුත්තියෙ ඔච්චර මිනිස්සු මැරෙන්නෙ.තො කොහෙ හිටියත් කමක් නැ තොගෙ මව් රටට ඔහොම කියන්න එපා .තොගෙත් හුත්තියෙ ඔය අවසාන කාලෙ යන්නෙ ඔන්න බලපන් ඊලගට කොරොනා නිස මැරෙන්නෙ තො හුත්ති .ආතල් එකට ගහපු එකක් හිටලා එකයි අවුල ,1,B
බුදු දහම සථ්තිය නම් මෙ කපෙ මෙකියට කොරොනා හැදෙන වා.,1,B
බුදු සරණයි,0,B
බුදු සරණයි,0,B
"බුදු සරණයි ! ජනාධිපති තුමනි , අපෙ හෙල ඔසුත් සලකා බලන ලෙස ඉල්ලමි",0,B
බුදු සරණයි .ඔබ තුමියට,0,B
බුදු සරණයි පින්වත් ඔබට මැඩමි. අපිව රැක ගන්නනේ මෙි තරමි කෑගසන්නේ....ඔබ කියන දේ මා නම් පිලිපදිමි.,0,B
බුදු සරණයි හැමදාම සතුටින් ඉන්න ලැබේවා මියගිය රණවිරුවෙක්ගෙ බිරිඳක් විදිහට හරිම සතුටුයි මෙහෙම දකිනකොට,0,B
බුදු සරනයි දිගුකල් වැජඹේවා.,0,B
බුදු හාමුදුරැවෝ මිනී මස් කෑවා කියපු වල් බල්ලා තමයි මේ.... ,1,B
බුදුඅම්මෝ එලියට නම් බහින්න එපා.... කොරොනා නොහැදුනොත් Accident එකක් හරි වෙලා හරි මැරෙයි...,1,B
"බුදුන් තෙවරක් වැඩිය පිං බිමක් මේක... කිසිම දවසක රටක්, ජාතියක් විදියට පැරදුනේ නෑ මේ රට.. මේවට නිසි දඩුවම් ස්වභාවදර්මයා විසින්ම ලබා දෙයි..",0,B
බුදුසරණනින් දෙවිපිහිටෙන් ඔය වේසිට කොරෝන හැදිල ම මැරියන්...,1,B
බුදුසරණයි අපි ලංකාවේ මිනිසු,0,B
බුදුසරණයි ඔබතුමියට,0,B
බුදුසරණයි ඔබතුමියට.....,0,B
බුදුසරණයි ඩොක්ටර්.,0,B
බුදුසරණයි මචන්,0,B
බුදුසරණයි! දේවිපිහිටයි!,0,B
බුදුසරණයි..ආදරෙයි සතුටෙන් ඉන්න හැමදාමත්,0,B
බුදුසරණයී කොමසාරිස්තුමා ️,0,B
බුදුසරණයී ලංකාව ගැන හිතලා වැඩ ඔබතුමියට අපි ගරු කරනවා,0,B
බුදුසරනයි ඹබටත් හැදු වැඩු දේමා පියන්ටත්,0,B
බුදුසරනයි ස්තුතියි ඔයාට,0,B
බුද්දි අයියා ඔයා මේකි මහ වල් බැල්ලියක්වගේ ,1,B
බුද්ධිමත් ජනතාව එදා ඹබතූමා තොරා නොගත්තා නම් මෙවනවිටත් අපෙ රටට වෙනදෙ හිතාගන්නත් බෑ ඹබතූමාට උතුම් දළදා සමිදූන්ගෙ පිහිට ආරක්ෂාව ලැබෙවා..!,0,B
බුද්ධිමත් ප්‍රශ්නයක් ,0,B
බුරැවා,1,B
බුරැවෝ කැගහන්න එපා .අපි ඉන්න මෙි රටත් එහෙමයි .හැමදේම වහලා .මිනිස්සු රජයට උදවි කනවා. උඔ බුරන්නේ නැතිව ඉදපන් .,1,B
බුරුම හැට්ට,0,B
බුරුවෙක් බොරු විදනව,1,B
බුරුවෝ ඉස්සලා ජිවත් වෙලා ඉන්න එපැයි ..මොනවාද කරේ දුප්පත් ම්නිසුන්ට කයිවාරු ගහන්නේ බුරුවෝ ..,1,B
බුහ් හා හා,0,B
බූදූ සරණයි මයිව්ම වෙව සහොදරිය,0,B
බූරැ⁣වෙක්,1,B
බූරු කතා,1,B
බූරුවෙක් ගෑනියෙක් වෙලා,1,B
බෙල්ලි . ඔකිට කොරොන හෙදිලම මරිල පල,1,B
බෙහෙත් කරල වහ ගන්න එක හොදා ඔය වගේ උන් තව එලියට එන්න කලින් 5 ඇවිල්ල දැනටත් ,1,B
බොක්ක,0,B
බොක්ක හොදේ....,0,B
"බොක්කටම වැදිචිිච එකකින්, කොළ බොක්කටම පණිවිඩය දීල තියෙනව....ස්තුතියි...!!!",0,B
බොක්කවල් දෙකක් තමයි ඉතිං ,0,B
බොගෙ බෙල්ල කපන්න තිබ්බෙ.,1,B
බොන්න ඇති පැලෙන්න,0,B
බොම්බා ගහන්න සැලසුම් කරපු තම්බියෙක් නෙද මේ බුරන්නෙ.තොපෙ වල් ජාතිය තමා සක්කිලියො අයෙ පාලනය කරපු වෛරසෙ බෝ කරෙ රට පුරාම.කැරි තම්බි,1,B
බොරු,0,B
