comment,label,df
"""RT @deshanbasura: @BasnayakageGopi @Annnuza අපි සිංහලෙන් Content Create කරනවා පුළුවන් තරම් සිංහල Web Applications හදනවා. Crowd Sourcing කරන…""",0,C
"""RT @hrandil: මටත් අනිත් උන්ට ඕනෑ විදියට ඉන්න තිබ්බා , උන් මට කන්න අදින්න දුන්නා නම් 😒""",0,C
"""@deshanbasura ඔව් බන් ගොඩක් උන් ඒක දන්නෙ නෑ..බලහන්කො අපේ වගේ දේවල් උන් දන්න්වාද නෑ..අපේ උන්ට ඒවා ඉසාරහට ගෙනියන්න බෑ""",0,C
"""පට්ට අසාවක් තියෙන්නේ Danasiri Amaratunga ලොක්කාගේ පරණ පික් එකක් අදින්න. කණට ගහයිද ෆ්‍රේන්""",0,C
"""#සැන්ඩි-නැතුව-අරක්කු-බොන-උන් බෙලිමල්-බොන්න-හකුරු-ඉල්ලනවා       👈👈👈ආයුබෝවන්ඩ😂😂😂😂😂""",0,C
"""සමහර ටෙලි නාට්‍ය වල වගේ දෙවෙනි ඉනිමෙත් මැරුණු රවී ආයේ එයිද දන්නේ නෑ නේ.. 😂😂 • #SL_TeleDramas""",0,C
"""@Umezhh එන්නං දවසක. මං ආසම වාහනයක්. දෙතුන්පාරක් ගිහිල්ලා තියනවා. පදින්න ඉගනගන්න ආසයි. පරණ එකක් අඩුවට අරන් හදලා ගන්නත් හිතක් තියනවා 🙊""",0,C
"""@ExcuzeMi නෑ නෑ වොෂින් මැෂින් එකක් තියෙන බෝඩිමකට සෙට් උනා. උන් කලින් අරන්. 🙊""",0,C
"""RT @LadyBossHippo: බෞද්ධ කොඩියෙ පාට පහවත් පිළිවෙලට කියාගන්න බැරි සමහර මිනිස්සු අපේ ජාතක පොතම හොයන්න එනව නේද​?  එක වචනයයි...බුවෑක්කා 😌  ඌරො…""",0,C
"""@mavian_thirashz ටික කාලයක් යද්දි පවුලේ උන් වගේ ටිකක් සෙට් වෙයි 👌🏻""",0,C
"""@ShaayaMfernando මාත් ඔය සිංදුව කෙල්ලො දෙන්නෙකුට විතර යැව්වා.. උන් ඉන්න මිනිස්සු දාලා එන්න හැදුවා.. මං කියන්නේ අදහස අතෑරගන්න 😂😂""",0,C
"""@Sansajran @Annnuza උන් මේ ලගදි එලියට දාපු තොගයක   සෑහෙන ලොකු අවුලක් තියෙන පාටයි 🤔""",0,C
"""@Sansajran අපායට වුනත් මුලින් යන්න ඕන කියනවනේ අයියේ අපේ උන් ඒක අනුගමනය කරනවා අකුරටම""",0,C
"""ලංකාවේ එකෙක් මෙහෙම කියන්න ගියොත් * ඇයි හු## තොට මොකක්ද තියන    අමාරුව ?  * පාර උබෙද ? * පාඩුවේ පලයන් පව් නොදී 😂😂😂😂 https://t.co/DPkRZ8xNkB""",0,C
"""@Dinisuruu හම්මෝ දැං ඇති...ඕක නවත්තන්න  සමහර ඒවා ඇත්තටම වෙනවා..😞""",0,C
"""අපායට යන්න පෝලිමේ ඉන්න ගමන් බං.    ලංකාවේ උන් ඒකටත් පෝලිම පනිනවා කියහංකෝ""",0,C
"""ඔන්න ඔහොමයි අපේ උන් කෑලි උස්සන්නේ මගෙ ෆ්‍රෙන්ඩ් ලිස්ට් එකෙන් 💁‍♂️""",0,C
"""@MaaluPaan පව්  යකූ 😔""",0,C
"""@BuduMalli වටේම කුඩු බෙදපු උන් අද 😂😂""",0,C
"""බකට් සහ වතුර තියන්නැ සෑමරු 'එදා වෙසක්' ගැන රනිල්ගේ මතකය ගැන කතාකරයි https://t.co/4OUqK1IboL""",0,C
"""දෙවියනේ මෙහෙමත්  අමනවැඩ කරන උං ඉන්නවානේ.....ලංකාවෙ මේ වගෙ මෝඩයෝ නැති එක එක අතකින් ආඩම්බරයක්. https://t.co/2EiphsOD6D""",0,C
"""බලං ඉදන් පොහොර දාන උන් නම් එමටයි 😂😂😂 පව් ඉතිං නේහ්""",0,C
"""@Thush_Official ඇයි බන් උන් ජාතික වස්තු එක්ක සෙල්ලම් කරන්නෙ සල්ලි තිබුනා කියලා 😏😏😏""",0,C
"""@defyixviiithara රෑට උන් ඇතුලෙ😂""",0,C
"""@lishwebber @Sansajran මට බෑනෙ බං ඕක කරන්න. සමහර විට ඉල්ල ඉල්ල කාගන්නව..""",0,C
"""RT @DilanthaShamal: අප අතරින් වියෝවූ ලෝකී තරුණ මහතාට සහ ගමෝරා මෙනවියට මොක් සුව පතමු !!!!""",0,C
"""RT @KLoganz: @sandunendika මහ ලොකු friendship  එකක් නැති උනත් උන් සුපිරිම කෙල්ලෝ මචං....... @noodles1191 , @lokayaa , @IamHisAnchor , @Basn…""",0,C
"""@DJSlash9 දන්සලෙන් හරි හයිලයිට් වෙන්න දඟලන උන්..""",0,C
"""RT @duliponline: Officially පෝර්න් ඉන්ඩස්ට්‍රි එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ ආටිස්ට්ස්ලා නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්…""",0,C
"""@Thush_Official උන් මේ ඊයෙ ගොන් ආතල් එකක් දීලා තිබුනා 😡""",0,C
"""@Iam_Lillyy පව් තරු ටික.. 😂😂""",0,C
"""@KLoganz අනිවා, ඒක නම් ඇත්ත.. Friendship එකට ඉන්න උන් නම් බොකු""",0,C
"""@Iam_Lillyy ඔයා මැද්දට පැන්නෙ නැත්තම් ලස්සන තරු ටික.. 😂""",0,C
"""@KLoganz ඒක නම් ඇත්ත බං.. උන් ගානට අපි වැටෙන්නෝනෙ නෑනේ 😏""",0,C
"""අප අතරින් වියෝවූ ලෝකී තරුණ මහතාට සහ ගමෝරා මෙනවියට මොක් සුව පතමු !!!!""",0,C
"""@sandunendika ඒමද නැත්තම් හායි සුදූ කිව්ව ගමන් දපනේ වැටෙයිද කියල බලමුකෝ 😂😂😂""",0,C
"""@LadyBossHippo පව් දෙමලිච්චා.. 😂""",0,C
"""RT @duliponline: Officially පෝර්න් ඉන්ඩස්ට්‍රි එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ ආටිස්ට්ස්ලා නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්…""",0,C
"""අපේ රටේ උන් වෙන හැම රෙද්දක්ම බුකියේ දාන්න දත කට බැදන් ඉන්නේ... 😂""",0,C
"""බකට් සහ වතුර තියන්නැ සෑමරු 'එදා වෙසක්' ගැන රනිල්ගේ මතකය. https://t.co/KaWr1KedEQ""",0,C
"""@Call_me_Hasiya @DileepaMX @Hansirodrigo @Indrajithonline අන්න නියම කොල්ලෙක්. ඒකේ ඃඇංගිච්ච සමහර දේවල් තියෙනවා කියලා වැඩක් නෑ.""",0,C
"""RT @itsme_madboy: ඊයෙ ice cream දන්සලකට ගියා...   ඒවෙලාවෙ උන් දාල තිබ්බෙ සින්දුව Enrique ගෙ Tonight(I,m loving you)🙈🙈🙈  කෝ උත්තො මුන්ගෙ හැ…""",0,C
"""| දැකලා නැත්තම් බලා ගනින් ලලක්කා..🙈👌💦  #01CommentඑකේLinkඑක..📲👇""",0,C
"""RT @HansiGirl: Free වෙලාවට විතරයි මාව මතක් වෙන්නෙ. ඊට පස්සෙ reply late උනොත් කියනව අහ් දැන් ලොකු ලියින්, අපේ මැසේජ් වලට රිප්ලයි නෑ කියල...…""",0,C
"""RT @naveemayantha: @WindDesika මාත් කාලයක් තිස්සෙ මිරිගුවක් පස්සෙ ගියා...තමන්ට ලැබෙන්නෙ නැති දේවල් වෙනුවෙන් කාලය අපත යවලා වැඩක් නැ..තමන්ට ග…""",0,C
"""@KLoganz @wishawanath anonymous ලට අපහස කරන්න එපා බන්. උන් ඒම නැ. උන් දැන් වයිට් හැකර්ස්ල. 😒""",0,C
"""@Annnuza කෙමිකල් නම් ඉතින් හැම එකේම තියෙනවා. සමහර විට over dosage වගේ මොනවා හරි උනාද දන්නේ නෑ""",0,C
"""MPL ගැහුවා.. හෙන කාලෙකින් අවුවෙ හිටියෙ. 3න් දෙකක් පරාදයි. ඉතිරි එක ගැහුව හයස්ට් ස්කෝර්. ෆයිනල් උන් ගැහුවෙත් 80.""",0,C
"""පරණ බඩු වලට බේසම් ටික එකතු කර ගන්න ඕනී  කෝ මල්ලිලා ගාන්න බලන්න බේසම් ටික පෝලිමේ""",0,C
"""මතකය නැති කරන ක්‍රමයක්.. සොයමින් පවතියි..😕""",0,C
"""එපා යකෝ. බොරුවට ආදරේ කරලා උං ගියාම මැරෙන්න හිතෙනවා. https://t.co/z0R8HATgTP""",0,C
"""8 පාස් නැති උන් එක්ක මොන විද්‍යාත්මක ඇමති සංශෝදනද සිරිපාල මාමේ..""",0,C
"""අැති යන්තම් බත් ටිකක් කෑවා... නැත්තම් කොත්තුමී කාලම දිවි තුරන් වෙනවා... 😋""",0,C
"""ගුදම් ගනන් වදන් දෙන නලුවන් දෙස සානුකම්පිතව වේදිකාවේ කොනට වී බලා සිටිමි..  යටි සිත : ""තව රගන්න..තව රගන්න..."".👏""",0,C
"""පරණ කෙල්ල මෙහෙම Massage එකක් දැම්මොත් මොකද කරන්නේ?? 🤔🤔 https://t.co/B9VujcwKmS""",0,C
"""@duliponline @SerendibLka සමහර උන්දැලා දෙන ටෝක්ස්වල හැටියට ඔළුවෙන් රැස් නෙමේ අං තට්ටුවක් මෝදුවීගෙන එන බවක් පේනවා.""",0,C
"""RT @thiiish: Officially Music Industry එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ artist ල නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්දෝ වෙන කිසි…""",0,C
"""Officially පෝර්න් ඉන්ඩස්ට්‍රි එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ ආටිස්ට්ස්ලා නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්දෝ වෙන කිසිම ඉන්ඩස්ට්‍රි එකක නැති ආතල් එකක්, වෙනසක් තිබ්බා. ඒත් දැන් ඒක නෑ. ජොනී සීන්ලා, නෝටි ඇමරිකා වගේ ඒව ලොකු ප්‍රශ්නයක්.  රොකෝ සිෆෙර්දි 2018 දී""",0,C
"""Officially Music Industry එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ artist ල නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්දෝ වෙන කිසිම industry එකක නැති ආතල් එකක්, වෙනසක් තිබ්බා.  ඒත් දැන් ඒක නෑ. මේ අලුත් උන්ගේ ලොන්ත Music Video ට්‍රෙන්ඩ් වෙන එක ලොකු ප්‍රශ්නයක්  ඉරාජ් වීරරත්න 2025 දී""",0,C
"""හිරුත් එකයි උන්ගෙ ගොන් තකතීරු වැඩත් එකයි.. නැත්තම් මොළයක් තියෙන එකෙක් රුවන්වැලිසෑයෙන් ඔහොම ආතල් ගන්නවද.. අපේ හාමුදුරුවන්ටත් නිකන් ටීවි එකේ මුණ දාගන්න දෙනවා කිව්වම ඕනෙ ලබ්බකට හා කියනවා.. ඕවා බලන උන්ට ගහන්න ඕනෙ අර හිටංගෙ මඩු වලිගෙන්.. #හිරුනම්සල්ලිතමයි #fb""",0,C
"""@BasnayakageGopi @Annnuza අපි සිංහලෙන් Content Create කරනවා පුළුවන් තරම් සිංහල Web Applications හදනවා. Crowd Sourcing කරනවා. මේ හැම ගැම්ම අපේ සිංහල ජාතියෙ ඉපදිච්ච ඕනෙ එකෙක් ගාව තියෙනවා. ඒක අවදි කරන්න සමහර දෙමවුපියො ඉඩ දෙන්නෑ තමා.""",0,C
"""වෙසක් බලන්න යනවානම් පව් නොදි දෙයියනේ කියලා වටෙපිටෙ ඉන්න මිනිසුන්ට වද නොදි පාඩුවෙ වෙසක් බලාගෙන දන්සල් වන්දනාමාන කරගෙන ගෙවල් වලට යන්න අප්පා!   මොන කරදරයක්ද මේ! පාරෙ බැහැලා යන්න නැ!""",0,C
"""අනේ අපේ කොල්ලන්ගෙ සමහර ෆෝන් වලට Oreo අප්ඩේට් එක ඇවිල්ලා පුදුම සන්තෝසයක් ඉතින් දෙයියනේ. 😂  අන්න අරහෙ Android P (Peppermint) ඩිවලොපර් ප්‍රිවීව් දාලා දැන් සෑහෙන කාලයක් ඒයි. 😂😂😂""",0,C
"""@DJSlash9 @WindDesika මිනිස්සු ඉන්නවා මගේ අම්ම නර්ස් කෙනෙක් ඉස්සර සෙන් මයිකල් කියලා නර්සින්ග් හෝම් එකක වැඩ කලේ. විශ්වාස කරන්න එක අම්මෙක් එයාගෙ බබ අංගවිකලයි කියලා හුස්ම හිරකරලා  මැරුවාලු කිරිදෙන්න ලගට දුන්නම. සමහර අම්මලා එහෙමයි..""",0,C
"""@dulvinwi ඔව් බන් සමහරු ඉන්නවා ඉගෙන ගන්න ආස එවුන් උන් ලොකු ලයින් දෙන්නෙ නැතුව ඉගෙන ගන්නවා සමහරු ඉන්නවා පඩ ශෝ දෙනවා.ඊට පස්සෙ ලොකු වැඩක් දුන්නාම එක එකාට බැන බැන ඉන්නවා.""",0,C
"""බෞද්ධ කොඩියෙ පාට පහවත් පිළිවෙලට කියාගන්න බැරි සමහර මිනිස්සු අපේ ජාතක පොතම හොයන්න එනව නේද​?  එක වචනයයි...බුවෑක්කා 😌  ඌරො වගෙ නහයවල් උස්සගෙන අනුන්ගෙ කුණු හොයන්න ඕනම කියල එකක් නෑ 🐽  අනුන්ගෙ කළුගල් වලට බෝර දාන්න කලින් තනියම බ්ලොග් ගලක්වත් හදාගත්තනම් බං ඇත්තටම​ වටිනවා 😁  ජය​ ! 🖤""",0,C
"""උපුටාගැනීමක්.........  //By Doctor Ruwan M Jayatunge   ස්ටොක්හෝම් සින්ඩ්‍රෝමය යනු කුමක්ද ?    සමහර විට නවක වදයට ලක්වූ වින්දිතයන්  නවක වදය කෙරෙහි මෙන් ම තමන්ව වධයට පත් කල වධකයන් කෙරෙහි ආශක්තවීම මෙන්ම නවක වදය... https://t.co/65FTk96eOj""",0,C
"""වෙලාවකට හිතෙනව.. ඇයි පොඩි එවුන් ඉපදෙන්නෙ.. උන් ලොකු වෙලාම එකපාරට ඉපදෙන්නැතුව කියල...  ඒත් තව වෙලාවකට හිතෙනව.. පොඩි එකෙක් උනානම් ඉවරයි.. එ⁣තකොට හැමෝම ආදරෙයිනේ කියල...""",0,C
"""අපේ ගවල් ලග ඩොක්ටර්  කෙනෙක් ඉන්නවා මිනිහා කිරි හරක් ඇතිකරනවා...ඊයේ රෑ ගෙට්ටුවවේ ඉබ්බා කඩලා එළදෙනව මොකෙක් හරි එකෙක් උස්සලා...😞😞😞පව් ඌ අසරණ සතා...""",0,C
"""@KLoganz @sandunendika ඔව් .ඒත් එහෙම ඉන්න බෑනේ බන්..අපිට නොදැනිම කවුරු හරි හිතට එනවා ඒක නවත්තන්න බෑ..මේ ටුවිටරේ ගොඩක් අදර කතා ඇති බන්..පෙන්නන්නේ හිනා වෙලා ඉන්වා කියලා සිරාවටම දුකින් ඉන්නේ උන් ..අමතක  කරලා කාලෙට ඉඩ දෙනවා..""",0,C
"""@hashhotrebz @MrL0baL0ba කොල කෑල්ලක ලියලා දුන්නත් මගේ නම වරද්දලා ලියන එකේ තාම එහෙමයි කියල අවුලක් නෑ.ඒ තරම යුනික් නේම් එකක්  බ්ල්ඩ් එකක් හරි යුරීන් එකක් හරි දෙනකොට විතරයි නර්ස් නංගිට අකුරෙන් අකුර නම කියන්නේ.  නැත්තම් ඕන නම්ක් ලියාගනිය කියලා පැත්තකට වෙලා ඉන්නව 😂😂😝""",0,C
"""@sandunendika මහ ලොකු friendship  එකක් නැති උනත් උන් සුපිරිම කෙල්ලෝ මචං....... @noodles1191 , @lokayaa , @IamHisAnchor , @BasnayakageGopi , @Suvi_DimpleGirl , @Chooty_Nangi ...තව අය ගොඩාක් ඉන්නවා.... ඒ අය හම්බෙලා වැඩි කාලයක් නෑ.... ඒත් අද වෙනකන් වචනෙකින් හිත රිඩවල නෑ""",0,C
"""ඉතිහාසයේ ආදරේ පුරාවෘත්තය  දැවී හලු වී ගියාවේ අවැසිනම් අතීතයේ සිනා සිසිලස මතක සුලඟවිත් දුර ඈත ගෙන ගියාවේ නුඹම උරුම කල  රිදුණු මතකය උවත්, මට ඇතී ...  මට ඇතී .... හදෙහි අඳුරු මුල්ලක ජීවිතේ තිබුනාවේ ජීවිතේ .... මට ඒ ඇතී .... ජීවිතේ ... https://t.co/7FrAVoPzS7""",0,C
"""@RajapaksaNamal මට උෳ ගහනව, ඌ මට ගහනව.. අන්තිමේදී බලනකොට මටම ගහල වගේ වැඩක් වෙලා තියෙන්නේ.  අම්මප වෙලාවකට හිතෙනව හොරා කෑවත් හිටපු පව්ල් සංස්ථාව හොදයි උන් කුණු අයින් කරල පාරවල් පිරිසිදුව තියා ගත්ත. මුන්ට ඒකවත් කරගන්න බෑ අඩු තරමේ. නුල් සුත්තර රනිල්ගේ 2020 ගේම් එක !! https://t.co/NvjEuc6Kaw https://t.co/lhhNpTyyWT""",0,C
"""@danushkamahesh1 පහන් එළියෙනුයි හඳ එලියෙනුයි යන්තම් එළිය වැටුන සෑ රාජයෙක් ගාව එන හැඟීම මම නම් හිතන්නේ නෑ මෙතන ගන්න පුලුවන් වෙයි කියලා.  මෙදා රුවන්වැලි මහා සෑයේදී ආච්චිඅම්මෙක්ට ආපු හැඟීම බර්ජ් කලීෆා එකේ ලයිට් පත්තු කරපු දවසට එන හැඟීමයි සෑහෙන්න සමානයි.  සමහර දේවල් වල අගය තීන්නේ ඒකඒ විදියටම තියෙද්දී""",0,C
"""යම් කිසි සබ්ජෙක්ට් එකකට ඒ නම දාලා තියෙන්නෙ ඇයි කියන එකවත් හාංකවිසියක් නොදැන ඉඳලා, අවුරුද්දක් ගිය තැන ඒකෙ එසයින්මන්ට් දෙනකොට ""අම්මට හුඩු මේකයි එහෙනන් මේකට මේ නම කියන්නෙ!"" කියලා සත්‍යාවබෝධය කරගන්න ජාතියෙ උන් අපි.... 😂😂  මදැයි මෙහෙමවත් ඉන්නවා....  #උස්සපුඑකක්""",0,C
"""Officially පෝර්න් ඉන්ඩස්ට්‍රි එක පිස්සු විකාරයක් වෙලා ඉවරයි දැන්. අපි ගොඩක් පරණ ආටිස්ට්ස්ලා නෙමේ. ඒත් අපි එද්දි මේකෙ මොකක්දෝ වෙන කිසිම ඉන්ඩස්ට්‍රි එකක නැති ආතල් එකක්, වෙනසක් තිබ්බා. ඒත් දැන් ඒක නෑ. ජොනී සීන්ලා, නෝටි ඇමරිකා වගේ ඒව ලොකු ප්‍රශ්නයක්.  රොකෝ සිෆෙර්දි 2018 දී""",0,C
"""@Sansajran ඒ නම්.. ඔයත් එක්ක මොකක් හරි ඇරියස් එකක් කවර් කරනව ඇති.. සමහර විට කියන කරන දේ දිරවන්නෙ නැති උනාමත් ඔහොමනෙ.. ඒ අයගෙන් නම් ඒ හැටි හානියක් නෑ.  මොකෝ මූනටම තියන නෝක්කාඩුව පෙන්නනවනෙ..""",0,C
"""අහක යන නයි රෙද්ද අස්සෙ: https://t.co/Vt9F3tT40H via @YouTube""",0,C
"""කොළඹ වරාය නගරය: ශ්‍රී ලංකා සිතියම වෙනස්කරමින් සයුර ගොඩකිරීම අවසන් කරයි https://t.co/M9xuGqnxVO""",0,C
"""@Jude_H_Fernando @punchi_kella @Its_DHD @PinkySandaruwni දුක් වෙන්න එපා. ඔයා රටටම ආදර්ශයක් තාත්තේ... ඔයාට කවද හරි හරියනවා...""",0,C
"""@Wind_Desika එක ලෙඩක් නෙවෙයිනේ ඉතින් බෙහෙත් ගොඩයි""",0,C
"""@gagani_n ම්ම්ම්.මට මතකයි. 😊""",0,C
"""2040 දී කොළඹ වරාය නගරය දිස්වන අයුරු https://t.co/hF5AUkNtEF""",0,C
"""එදානම් දරුව හදන්න සල්ලි නෑ කියල රාජිත කිවුවේ..😤🤮 අද දරුවට ජාතකේ කියාගෙන තාත්තල ගොඩයි..🤬🖕 #sabare_medical_faculty""",0,C
"""@Busty_Bubble @raviyasas අපිට නම් තවමත් මතකයි......!""",0,C
"""BBC News සිංහල - කොළඹ වරාය නගරය: ශ්‍රී ලංකා සිතියම වෙනස්කරමින් සයුර ගොඩකිරීම අවසන් කරයි https://t.co/evGyA6IzCn""",0,C
"""කොළඹ වරාය නගරය: සයුර ගොඩකිරීම අවසන් කරයි. https://t.co/lcL7yZw6iJ https://t.co/OBRHFoPbGl""",0,C
"""නාමල්, විමල් හා ශෂී CID යට https://t.co/lzF8TiBZUt""",0,C
"""ජනාධිපති ඝාතන කුමන්ත්‍රණය ; විමල් - ශෂී CIDයට කැඳවයි  https://t.co/7bh6zQ6QGU""",0,C
"""@MaheshNegombo සතියක් නොගහා ඉන්න එතකොට ඔය අත යට වෙන එකක් නෑ 😂😂😂""",0,C
"""හැමදාම අත රිදෙනව මේ අත යට කරන් නිදියල ශිට්""",0,C
"""@chav_ බිත්තර ආප්ප ගොඩයි මොකක්ද හරි එක?""",0,C
"""ගොඩකර අවසන් කල වරාය නගරය https://t.co/I0GdXs2kAq""",0,C
"""පසුගිය ආණ්ඩුව 'වරාය නගරය' ලෙස නම් කළ (පෝට් සිටි) ව්‍යාපෘතිය වත්මන් ආණ්ඩුව නම් කර ඇත්තේ 'මූල්‍ය නගරය' ලෙසය. https://t.co/AvhuoB6PuA""",0,C
"""@JalithaAbeygun2 @sajithpremadasa @RajapaksaNamal වැලිකඩත් හොඳටම මතකයි""",0,C
"""@maalupaan මං වැහි පීල්ලක් යට තියලා ඇවිල්ලා තියෙන්නේ හුකෑස් වෙලා ගිහිං බඩු හොයා ගන්න වත් නෑ 😭""",0,C
"""කොළඹ වරාය නගරය: ශ්‍රී ලංකා සිතියම වෙනස්කරමින් සයුර ගොඩකිරීම අවසන් කරයි https://t.co/rooJEbGQa5""",0,C
"""කොළඹ වරාය නගරය හැදුනාම, මෙන්න මෙහෙමයි... https://t.co/yOuT7ktCkp""",0,C
"""@nwty_ck @chethyaaaa ඔව් 😂😂😂 සිස්සත්තෙ ලියනව ඒ කාලෙ""",0,C
"""නිලධාරීවාදයට යට වූ රාජ්‍ය නිලධාරීන් රටේ සංවර්ධනය අඩාල කරනවා  https://t.co/LlQmcB4pd1""",0,C
"""කොළඹ වරාය නගරය ගොඩ කර අවසන්...  #lka #PortCity #Colombo #News1st https://t.co/oGwm9gnBL8""",0,C
"""'මූල්‍ය නගරය' බවට පත්වූ 'වරාය නගරය': දෙවන පියවරට සුදානම්  කියවන්න: https://t.co/EVN9OymK6T https://t.co/HMdw6ieEqg""",0,C
"""ජනපති ඝාතන කුමන්ත්‍රණය පිලිබදව ප්‍රශ්ණ කිරීමට විමල් – ශෂි – නාමල් CIDයට කැදවයි. https://t.co/368CN8e1DX""",0,C
"""වාරාය නගරය එපා කියලා මැරෙන්න හදපු සෙවල අගමැටියා දැන් දෙන ටෝක් බලහන්කො නොදකින්""",0,C
"""අනිත් අයගේ Call හොරෙන් අහමු: https://t.co/CHmregt1oJ via @YouTube""",0,C
"""මාතර අහස යට... https://t.co/Tg8vVCChxq""",0,C
"""@iamharshana1 @iamgayash ගැනිට මතකයි තමයි එයාල බලන්නෙ ඉතින් එයාලට මොනාද ලැබෙන්නෙ කියලනේ""",0,C
"""@FCrambutan @iamgayash අපේ ගැනිට මතකයි.ෆෝන් එකට පිං සිද්ද වෙන්න මටත් ඔය එක දවසක්වත් අමතක නැ""",0,C
"""වරාය නගරය සදහා වැලි පිරවීම අද අවසන්.""",0,C
"""@DJSlash9 හී අපිට මතකයි ස්ලැස් අයියාවත් එඒකාලේ""",0,C
"""@lasankaOnline @Soulchild_Rishi පජාතො නෙමෙයි. පජෙජාතො. ඒකෙ තේරුම බබළවනවා කියන එක.""",0,C
"""ප්‍රභූ ඝාතන සැලැස්ම සම්බන්ධව නාමල් විමල් සහ ශෂි CIDයට https://t.co/PpJVQCi4gZ""",0,C
"""@SHAN_EVO_ කවද නවතීවිද මේව😂""",0,C
"""@She_is_Nu @NotJagath @tikirimaarie අයියා බලලම කියන්න. අපි අහක බලාගෙන යන්නම්.""",0,C
"""කවද අහන්ඩ වෙයිද මෙව්ව 😂 https://t.co/c6byuVtWXP""",0,C
"""@isuru9696 මට මතකයි ඉස්සර මල්ලි ඒ අක්කා හොදයි තඩි උනාට එයා අහිංසකයි කියල මාව කරේ එල්ලන්න ගිය හැටි""",0,C
"""ගොඩකර අවසන් වන වරාය නගරය  https://t.co/V2nGCStTd9""",0,C
"""@_ArEreP_NeEvArT අඩි දෙකක් යට හිටියේ, දැන් පොලව මට්ටමට ආවා 😂""",0,C
"""@rainbowdreamzz මතකයි නේ 🤔🤔🤔""",0,C
"""ඉස්සර දහම් පාසලේ ගුණධර්ම කියලා දුන්නු ගුරුවරු දැන් දැක්කම අහක බලාගෙන යන්නේ, හරියට අපි එයාලට ගුණධර්ම ඉගැන්නුවේ නැහැ වගේ 🤓""",0,C
"""@SLpathumaa මුලින්ම Pinned tweet එක කියවපන්! මිනිස්සු හැමදාම එකම විදිහට ඉන්නෑ බං. උඹල හිටිය විදිහත් මතකයි :D""",0,C
"""අපජල පද්ධතියක් පුපුරා ලිමා නගරය යට වෙයි https://t.co/b6YF8y66pC""",0,C
"""@dead_mans_creed මතකයි නේහ් ?? 🙊""",0,C
"""@PinkySandaruwni දැන් නම් ගොඩයි""",0,C
"""අපජල පද්ධතියක් පුපුරා ලිමා නගරය යට වෙයි https://t.co/dI2sgIIlxM""",0,C
"""@gayandinusha ඕක කියන්නෙ යට සාය පේන එකට""",0,C
"""@Jude_H_Fernando කාසමක් ඇදලා නෑ අහක බලන්න""",0,C
"""@Its_DHD පොඩ්ඩක් හිටපන් අපි නංගිගෙන් අහමු... @Kalaniimesha අයියාගේ පොඩි කාලේ ඉදලා දැන් වෙනකන් ෆොටෝ ටිකක් ට්ව්ට් කරන් යන්න""",0,C
"""මන්දාරම් අහස යට – විසි හය වන කොටස https://t.co/Wz6B5ZWOwI""",0,C
"""අහක යන නයි රෙද්ද අස්සේ දමා ගැනීම දැක බලා ගන්න හිතවතුනි..! 😜😜😆😆😄😄😂😂 https://t.co/5aCE84tIZH""",0,C
"""දෙලුම් අමුණු ගොම හානිකල මයික් මහින්දගෙ ගිනුමෙන් ගෙවා සිද්ධිය ‍යට ගැසීමේ වෑයමක.""",0,C
"""@hashikalpana @pasiya14 වැස්සියෙක් යට ඉදගන්ඩ 😂😂""",0,C
"""මේ දැන් @ Ella Town, Sri Lanka ඇල්ල නගරය හිදී ඡායාරූපයක් පළ කරන ලදී https://t.co/PlKnYcuR19""",0,C
"""වැස්සක්.... හීගතුවක්.... කුඩයක්....  යට මේ තරම් ආදරයක්....  ඔය පපුවට තුරුළු වෙනකොට දැනුනා මට හීගතුව පරදන ආදරණීයම උණුහුමක්...  මාව නොතෙමී නුඹ තෙමෙනෙකොට උණුහුම ඕනම නුඹටයි...  උණුහුමට එහා ගිය ආදරයක සිසිලසට තුරුළු වෙන්නට නුඹ උණුසුම් කලේ මාවයි....   #ශා https://t.co/LMqt7cwNih""",0,C
"""""මුළු අහසින් යට සිටින සෙනඟවල් පිටට ඔබ නිසා තැතිගැන්ම හා භය පමුණුවන්ට අද දවසේ පටන්ගනිමි, ඔව්හු ඔබේ ප්‍රවෘත්තිය අසා ඔබ නිසා වෙවුලමින් අතිශයින් කැලඹෙන්නෝයයි ද්වීතීය කථාවේ 2:25හි දෙවියන්වහන්සේ ඉශ්‍රායෙල් සෙනඟට කීසේක."" https://t.co/frauyKENGt""",0,C
